datetime,vehicle_count,road_occupancy,congestion_level
2021-09-17 03:00:00,3100,31.981916825988637,Medium
2021-09-17 04:00:00,4085,39.283826370557755,Medium
2021-09-17 05:00:00,1954,62.06454327415449,Low
2021-09-17 06:00:00,2986,49.71167246390794,Low
2021-09-17 07:00:00,4883,45.96653251177297,Low
2021-09-17 08:00:00,4340,36.15566348156095,Low
2021-09-17 09:00:00,2176,74.09186265739167,Medium
2021-09-17 10:00:00,4335,40.36269606602165,Low
2021-09-17 11:00:00,1406,50.03266430097594,Low
2021-09-17 12:00:00,754,49.178772606756326,High
2021-09-17 13:00:00,3007,74.59515767715334,Medium
2021-09-17 14:00:00,947,47.37085275355249,Low
2021-09-17 15:00:00,1215,70.00801511568834,Low
2021-09-17 16:00:00,3278,45.920019530395194,Low
2021-09-17 17:00:00,2638,54.013660353453616,Low
2021-09-17 18:00:00,1961,27.88991582240155,Low
2021-09-17 19:00:00,1724,52.63965118729134,Medium
2021-09-17 20:00:00,737,72.18876371223124,Low
2021-09-17 21:00:00,4564,81.66339812723888,Low
2021-09-17 22:00:00,2329,80.99878710621036,Low
2021-09-17 23:00:00,3566,43.498026857471636,Low
2021-09-18 00:00:00,1083,51.6661135613463,Low
2021-09-18 01:00:00,3985,38.39329582364204,Low
2021-09-18 02:00:00,3827,37.09045009124088,Low
2021-09-18 03:00:00,4386,36.63537950400471,Low
2021-09-18 04:00:00,3748,29.125150420756636,Low
2021-09-18 05:00:00,1833,59.00236399516944,Medium
2021-09-18 06:00:00,3441,34.47012953711367,Low
2021-09-18 07:00:00,1559,13.260092510107135,Low
2021-09-18 08:00:00,3002,58.30272145928687,Low
2021-09-18 09:00:00,3036,45.10463331330424,Low
2021-09-18 10:00:00,3457,80.86056916869121,Low
2021-09-18 11:00:00,889,29.825448873301525,Medium
2021-09-18 12:00:00,3091,58.21573160918671,Medium
2021-09-18 13:00:00,1311,29.82600138837663,Low
2021-09-18 14:00:00,3465,57.825855750024246,Medium
2021-09-18 15:00:00,1558,59.11572845816772,Low
2021-09-18 16:00:00,1123,30.32686356608761,Medium
2021-09-18 17:00:00,3375,58.8911569767721,Medium
2021-09-18 18:00:00,2259,58.610900512518995,Medium
2021-09-18 19:00:00,3802,61.68540427492891,Low
2021-09-18 20:00:00,4872,6.235927066741624,Low
2021-09-18 21:00:00,4679,58.501731612808385,Low
2021-09-18 22:00:00,709,78.39967537451082,Medium
2021-09-18 23:00:00,1583,44.69344254383294,Low
2021-09-19 00:00:00,2104,48.253756749097924,Low
2021-09-19 01:00:00,2826,56.85390980336955,Low
2021-09-19 02:00:00,932,80.30572739473902,Medium
2021-09-19 03:00:00,3962,29.321794993564463,Low
2021-09-19 04:00:00,732,74.78461017280213,Low
2021-09-19 05:00:00,2293,83.72490025707229,Low
2021-09-19 06:00:00,1901,41.44280646918909,Low
2021-09-19 07:00:00,2675,42.855200742452894,Low
2021-09-19 08:00:00,1714,46.95503686388798,High
2021-09-19 09:00:00,1890,68.30623093413328,Medium
2021-09-19 10:00:00,3029,67.08134817827408,Low
2021-09-19 11:00:00,1088,60.96347978840859,Low
2021-09-19 12:00:00,1267,36.42078392498011,Medium
2021-09-19 13:00:00,2975,59.03392726632845,Low
2021-09-19 14:00:00,4784,45.2239506292905,Medium
2021-09-19 15:00:00,1343,29.083153788287788,Medium
2021-09-19 16:00:00,2199,36.24422090256837,Medium
2021-09-19 17:00:00,3906,78.50751058872059,Low
2021-09-19 18:00:00,2048,12.463327487598292,Medium
2021-09-19 19:00:00,3238,44.83328459225406,Low
2021-09-19 20:00:00,4426,70.80848475352985,Medium
2021-09-19 21:00:00,4533,17.401988657401667,Medium
2021-09-19 22:00:00,861,64.30673577278402,Low
2021-09-19 23:00:00,2286,51.08150186333081,Low
2021-09-20 00:00:00,1965,69.20452384084822,High
2021-09-20 01:00:00,3899,74.06378239736709,Low
2021-09-20 02:00:00,660,29.78742987353811,Low
2021-09-20 03:00:00,885,53.104037319791004,Low
2021-09-20 04:00:00,1863,68.84639146246388,Medium
2021-09-20 05:00:00,3805,33.744041081501535,Medium
2021-09-20 06:00:00,3858,57.00116601789584,Low
2021-09-20 07:00:00,503,38.74818113239717,Medium
2021-09-20 08:00:00,4143,67.45141049610405,Low
2021-09-20 09:00:00,815,60.656891850736,High
2021-09-20 10:00:00,4571,47.78156949828846,Low
2021-09-20 11:00:00,4228,36.55913134120576,Medium
2021-09-20 12:00:00,2764,51.57547916976348,Low
2021-09-20 13:00:00,3047,45.13595231604383,Medium
2021-09-20 14:00:00,4872,52.38934535433224,Low
2021-09-20 15:00:00,3315,84.96329122668342,Medium
2021-09-20 16:00:00,4304,81.73832412538559,Low
2021-09-20 17:00:00,4590,72.0255838415608,High
2021-09-20 18:00:00,2771,67.7635473677925,Medium
2021-09-20 19:00:00,2502,72.01467901706681,Low
2021-09-20 20:00:00,2801,53.726793849251344,High
2021-09-20 21:00:00,868,39.547726719015074,Medium
2021-09-20 22:00:00,2892,71.81817423292081,High
2021-09-20 23:00:00,1977,84.15929730661806,Low
2021-09-21 00:00:00,722,36.826758678595084,Low
2021-09-21 01:00:00,3060,41.67136168743783,Low
2021-09-21 02:00:00,3474,43.89441666635007,Medium
2021-09-21 03:00:00,1377,55.83350476909759,Medium
2021-09-21 04:00:00,972,42.53873110450397,Low
2021-09-21 05:00:00,895,49.765428747132006,Low
2021-09-21 06:00:00,1199,60.04772336780177,Medium
2021-09-21 07:00:00,3650,64.30161267163328,Low
2021-09-21 08:00:00,567,22.310620224654397,Low
2021-09-21 09:00:00,2998,55.812388599314886,Medium
2021-09-21 10:00:00,2864,56.13036037072563,Medium
2021-09-21 11:00:00,2086,29.78139103488781,Medium
2021-09-21 12:00:00,2345,49.41326713208008,Low
2021-09-21 13:00:00,516,45.222224461768626,Low
2021-09-21 14:00:00,771,64.29516509012154,Low
2021-09-21 15:00:00,1103,52.23008436456988,Low
2021-09-21 16:00:00,1586,26.183045454501535,Medium
2021-09-21 17:00:00,1498,45.995408425019015,Low
2021-09-21 18:00:00,2861,82.9215543788812,High
2021-09-21 19:00:00,3730,68.92433162785159,Medium
2021-09-21 20:00:00,3569,66.52955998057482,High
2021-09-21 21:00:00,2432,40.359253258443076,Low
2021-09-21 22:00:00,2512,53.62905011949527,Low
2021-09-21 23:00:00,2107,47.137897204539996,High
2021-09-22 00:00:00,2250,35.3226000696854,High
2021-09-22 01:00:00,4777,48.9161290879758,Low
2021-09-22 02:00:00,643,53.61807919564585,High
2021-09-22 03:00:00,1008,54.70466058624218,Medium
2021-09-22 04:00:00,998,36.51434089859128,Low
2021-09-22 05:00:00,1753,40.241010038430176,Low
2021-09-22 06:00:00,4814,58.75924299986927,Medium
2021-09-22 07:00:00,4839,61.90335641039824,Low
2021-09-22 08:00:00,4420,65.21505888532828,Medium
2021-09-22 09:00:00,3675,70.08149957359126,Medium
2021-09-22 10:00:00,2811,67.35141910553376,Low
2021-09-22 11:00:00,4029,38.28820100047707,Medium
2021-09-22 12:00:00,990,68.40301497367321,Low
2021-09-22 13:00:00,2774,65.82027052359071,Medium
2021-09-22 14:00:00,3518,64.1503004826138,Low
2021-09-22 15:00:00,2126,49.497818769430445,High
2021-09-22 16:00:00,2695,74.11302177190403,High
2021-09-22 17:00:00,849,51.13814653182524,Medium
2021-09-22 18:00:00,1710,63.66927435300752,Medium
2021-09-22 19:00:00,1188,57.433017314207746,Low
2021-09-22 20:00:00,974,49.428055844827504,Medium
2021-09-22 21:00:00,2866,25.533733261748765,High
2021-09-22 22:00:00,871,43.704069647350025,High
2021-09-22 23:00:00,2128,47.53606359689737,Low
2021-09-23 00:00:00,3500,83.28836516439942,Low
2021-09-23 01:00:00,3017,47.63529723420599,Low
2021-09-23 02:00:00,4311,58.11942211193063,Low
2021-09-23 03:00:00,2343,63.186954686324526,High
2021-09-23 04:00:00,3757,70.06524383175557,Low
2021-09-23 05:00:00,4465,62.12900538754799,High
2021-09-23 06:00:00,3968,59.531389569191546,Low
2021-09-23 07:00:00,794,70.32248353671926,Low
2021-09-23 08:00:00,2847,51.97131019056438,Medium
2021-09-23 09:00:00,3370,51.53426673827591,Medium
2021-09-23 10:00:00,4947,54.14050669911024,Medium
2021-09-23 11:00:00,673,41.614678310723356,Low
2021-09-23 12:00:00,2186,27.639866000395624,Low
2021-09-23 13:00:00,3415,55.115561362465876,Low
2021-09-23 14:00:00,4609,35.883301770634475,Low
2021-09-23 15:00:00,2411,56.98081312847674,Low
2021-09-23 16:00:00,3655,48.77503646786225,Low
2021-09-23 17:00:00,2315,56.580764139970995,High
2021-09-23 18:00:00,2445,39.7235399769074,Low
2021-09-23 19:00:00,4286,31.53800729603086,Low
2021-09-23 20:00:00,1302,47.42932880545846,Low
2021-09-23 21:00:00,2086,39.096590648949075,Low
2021-09-23 22:00:00,2820,62.86683749813153,Low
2021-09-23 23:00:00,3209,22.669854137763934,Low
2021-09-24 00:00:00,2705,69.32131322074954,Low
2021-09-24 01:00:00,1037,57.073635713815555,Medium
2021-09-24 02:00:00,2929,51.36469270249011,Medium
2021-09-24 03:00:00,3286,50.28060995990403,Low
2021-09-24 04:00:00,2293,53.781967284683795,Low
2021-09-24 05:00:00,2582,56.682642672420755,High
2021-09-24 06:00:00,1833,55.72661911363873,Low
2021-09-24 07:00:00,2549,83.30046037650503,High
2021-09-24 08:00:00,4846,33.035463229039436,Medium
2021-09-24 09:00:00,596,35.371616426384115,Low
2021-09-24 10:00:00,3970,44.627636376188526,Low
2021-09-24 11:00:00,4983,34.3364854412499,Medium
2021-09-24 12:00:00,2069,49.17456099069738,Medium
2021-09-24 13:00:00,2834,37.33594240600164,Low
2021-09-24 14:00:00,3091,55.89508851818238,Medium
2021-09-24 15:00:00,3620,56.97568943487581,Medium
2021-09-24 16:00:00,501,44.218254726314555,Medium
2021-09-24 17:00:00,1576,42.92558269531735,Low
2021-09-24 18:00:00,3580,54.67236992316208,Low
2021-09-24 19:00:00,2908,50.63760596312212,Low
2021-09-24 20:00:00,4613,70.05971790852416,Low
2021-09-24 21:00:00,1887,69.3371060226061,Medium
2021-09-24 22:00:00,755,38.25792893565593,High
2021-09-24 23:00:00,2514,44.68066789487041,Low
2021-09-25 00:00:00,1301,43.00215837078368,Low
2021-09-25 01:00:00,4395,51.78267936324627,Medium
2021-09-25 02:00:00,697,64.34093385979978,Low
2021-09-25 03:00:00,2950,38.746998082980326,Low
2021-09-25 04:00:00,2325,45.75603312501387,Low
2021-09-25 05:00:00,4497,58.29479925981774,Medium
2021-09-25 06:00:00,2619,48.73650533351219,Low
2021-09-25 07:00:00,1782,57.03366507393233,Low
2021-09-25 08:00:00,4544,39.90401049618765,High
2021-09-25 09:00:00,3984,24.513863512553833,Low
2021-09-25 10:00:00,4062,25.10785796149328,High
2021-09-25 11:00:00,4446,66.3275377580106,High
2021-09-25 12:00:00,4727,53.329540829829725,Low
2021-09-25 13:00:00,2391,54.65039935727992,Medium
2021-09-25 14:00:00,1366,33.55741277798164,Medium
2021-09-25 15:00:00,1172,51.182159378055076,Low
2021-09-25 16:00:00,4883,59.46610723756469,Low
2021-09-25 17:00:00,4512,82.71949215902501,Low
2021-09-25 18:00:00,4849,67.36920053544313,Low
2021-09-25 19:00:00,2759,37.25828525590297,Low
2021-09-25 20:00:00,957,87.55090199670971,Low
2021-09-25 21:00:00,3494,44.89472785145156,Low
2021-09-25 22:00:00,1617,54.45400047160392,Low
2021-09-25 23:00:00,1667,26.75561980079252,Low
2021-09-26 00:00:00,1853,55.673039641642845,Low
2021-09-26 01:00:00,4357,49.72099468487043,Medium
2021-09-26 02:00:00,686,70.41813995358604,High
2021-09-26 03:00:00,896,31.199734093420155,Low
2021-09-26 04:00:00,4191,44.546814756504396,Medium
2021-09-26 05:00:00,2485,72.08884370363104,Low
2021-09-26 06:00:00,1056,53.75773098257692,Low
2021-09-26 07:00:00,4519,61.402209691919744,High
2021-09-26 08:00:00,2823,39.64059885352702,Medium
2021-09-26 09:00:00,4810,83.16209271822103,Low
2021-09-26 10:00:00,714,38.04512647868823,Low
2021-09-26 11:00:00,3887,68.95639640301908,Medium
2021-09-26 12:00:00,2140,51.23033621108257,Medium
2021-09-26 13:00:00,3373,53.09460199881234,Low
2021-09-26 14:00:00,3203,40.304010849669304,Low
2021-09-26 15:00:00,4963,41.37811122326194,Low
2021-09-26 16:00:00,3239,70.46576468544819,Medium
2021-09-26 17:00:00,3701,62.8848059518712,Medium
2021-09-26 18:00:00,3314,28.944831251084636,Low
2021-09-26 19:00:00,3697,38.41196119037784,Medium
2021-09-26 20:00:00,1581,37.80471221101911,Low
2021-09-26 21:00:00,3381,58.19264289356073,Low
2021-09-26 22:00:00,4091,51.20211317597689,Medium
2021-09-26 23:00:00,2505,42.192192625107374,Medium
2021-09-27 00:00:00,1656,42.04540344308871,Medium
2021-09-27 01:00:00,3280,47.561806833273785,Low
2021-09-27 02:00:00,3452,58.37045938079274,Low
2021-09-27 03:00:00,4774,49.044419275104595,Low
2021-09-27 04:00:00,1180,36.29577650445724,Low
2021-09-27 05:00:00,1794,45.05388138430056,Low
2021-09-27 06:00:00,674,44.831168008041175,Low
2021-09-27 07:00:00,809,70.20144912708373,Low
2021-09-27 08:00:00,2702,48.06616619886723,Low
2021-09-27 09:00:00,3505,60.63924056277264,Low
2021-09-27 10:00:00,2774,47.46274872946151,Medium
2021-09-27 11:00:00,3263,59.61626708363466,Low
2021-09-27 12:00:00,4000,22.282869042587805,Low
2021-09-27 13:00:00,2641,42.97942614604154,Low
2021-09-27 14:00:00,2312,43.495572246431315,Low
2021-09-27 15:00:00,4316,39.043874159837,High
2021-09-27 16:00:00,1359,54.605779435746065,Medium
2021-09-27 17:00:00,2358,65.73886070931266,Low
2021-09-27 18:00:00,762,68.59268389910451,Medium
2021-09-27 19:00:00,1391,53.80328491976665,Low
2021-09-27 20:00:00,4687,51.688909555007555,Medium
2021-09-27 21:00:00,3350,57.408427883158225,Low
2021-09-27 22:00:00,3621,47.85076753662611,High
2021-09-27 23:00:00,1937,68.82722052860693,Low
2021-09-28 00:00:00,4552,47.861763397537885,Low
2021-09-28 01:00:00,780,55.1100416079516,Low
2021-09-28 02:00:00,1151,50.95749656608215,Low
2021-09-28 03:00:00,1268,73.54398012771395,Medium
2021-09-28 04:00:00,2158,57.33401097757732,Low
2021-09-28 05:00:00,796,69.63389824239833,Medium
2021-09-28 06:00:00,1848,46.818275602673175,Low
2021-09-28 07:00:00,733,64.24935742544554,Medium
2021-09-28 08:00:00,4188,52.6696071199552,Medium
2021-09-28 09:00:00,4521,52.112841109555845,Medium
2021-09-28 10:00:00,4160,46.178164023065904,Low
2021-09-28 11:00:00,776,44.277288324415174,Medium
2021-09-28 12:00:00,1950,47.166409762165166,Low
2021-09-28 13:00:00,4612,37.3746248488098,Low
2021-09-28 14:00:00,4937,21.3185701857503,Low
2021-09-28 15:00:00,4163,40.598190482021835,Low
2021-09-28 16:00:00,1498,53.69613384160858,Medium
2021-09-28 17:00:00,1180,42.47344720528274,Low
2021-09-28 18:00:00,810,40.81383131491287,Medium
2021-09-28 19:00:00,1626,49.29489392183445,Low
2021-09-28 20:00:00,3710,57.59757808128856,Low
2021-09-28 21:00:00,1609,46.437959697683944,Low
2021-09-28 22:00:00,4024,49.61748620846114,Medium
2021-09-28 23:00:00,1690,63.46707341036455,Medium
2021-09-29 00:00:00,1586,72.35841711063202,Medium
2021-09-29 01:00:00,4770,55.48753202320094,Low
2021-09-29 02:00:00,1029,52.14480359570899,Low
2021-09-29 03:00:00,3382,45.960958857703716,Low
2021-09-29 04:00:00,951,51.7495682631351,High
2021-09-29 05:00:00,4027,62.72003125080852,Low
2021-09-29 06:00:00,1732,66.18621542379398,Low
2021-09-29 07:00:00,4661,52.655772808477415,High
2021-09-29 08:00:00,4026,50.744972037537465,High
2021-09-29 09:00:00,3045,40.70745587587066,Low
2021-09-29 10:00:00,887,43.19507967929607,Low
2021-09-29 11:00:00,4758,46.84065044449507,Medium
2021-09-29 12:00:00,1023,58.98908458382469,Medium
2021-09-29 13:00:00,687,32.156210215278975,High
2021-09-29 14:00:00,2117,43.008248570156205,Low
2021-09-29 15:00:00,1625,62.73924203904959,Low
2021-09-29 16:00:00,2398,55.585984054351826,Medium
2021-09-29 17:00:00,2522,61.88905741390756,Medium
2021-09-29 18:00:00,677,52.809474146305334,Low
2021-09-29 19:00:00,3882,81.64474256062974,High
2021-09-29 20:00:00,2151,58.98507256753164,Medium
2021-09-29 21:00:00,2376,32.36515127673901,Low
2021-09-29 22:00:00,4704,64.39408269261918,Low
2021-09-29 23:00:00,2161,42.17523906759314,Low
2021-09-30 00:00:00,2504,47.54218714686601,Low
2021-09-30 01:00:00,2593,39.747885363538686,Medium
2021-09-30 02:00:00,2701,41.07882285380751,Low
2021-09-30 03:00:00,3564,39.55268948029149,Low
2021-09-30 04:00:00,1032,47.49571696365319,Low
2021-09-30 05:00:00,4726,63.75611731210137,Medium
2021-09-30 06:00:00,1821,57.915403334231904,Medium
2021-09-30 07:00:00,546,52.819114743853675,Medium
2021-09-30 08:00:00,4232,45.95704436245105,Low
2021-09-30 09:00:00,2183,29.602241813932,Low
2021-09-30 10:00:00,2373,46.21538564349981,Low
2021-09-30 11:00:00,4658,49.98345484364072,Medium
2021-09-30 12:00:00,4604,59.05575110463906,Low
2021-09-30 13:00:00,4216,82.36359122452944,Low
2021-09-30 14:00:00,3550,74.9486600028307,Low
2021-09-30 15:00:00,1373,54.480326645442474,Low
2021-09-30 16:00:00,2026,70.15565935934345,Low
2021-09-30 17:00:00,4106,72.1606385583312,Medium
2021-09-30 18:00:00,3595,44.69214746523421,Low
2021-09-30 19:00:00,637,37.67855002367194,Low
2021-09-30 20:00:00,628,53.38144902052953,Medium
2021-09-30 21:00:00,3727,46.26151720379961,Low
2021-09-30 22:00:00,3041,37.759306489900496,High
2021-09-30 23:00:00,647,37.59672142982582,Medium
2021-10-01 00:00:00,2051,34.88228755586856,Medium
2021-10-01 01:00:00,1308,62.168763578112774,High
2021-10-01 02:00:00,1386,67.07988393347385,Low
2021-10-01 03:00:00,1743,62.52283794480028,Low
2021-10-01 04:00:00,1138,28.659731091306856,Low
2021-10-01 05:00:00,1610,36.27283373421202,Low
2021-10-01 06:00:00,4820,47.257222407599976,Low
2021-10-01 07:00:00,3175,14.90008095466959,Low
2021-10-01 08:00:00,812,46.36356297743241,Low
2021-10-01 09:00:00,3730,55.164351497501976,High
2021-10-01 10:00:00,1513,55.418591014964235,Medium
2021-10-01 11:00:00,2431,86.97227694837892,Low
2021-10-01 12:00:00,4735,30.69936444171979,Low
2021-10-01 13:00:00,2831,72.97725354364329,Medium
2021-10-01 14:00:00,4844,51.465591518652836,Low
2021-10-01 15:00:00,2854,55.505745294557954,High
2021-10-01 16:00:00,2179,42.77475416494071,Medium
2021-10-01 17:00:00,3896,64.50191023640657,Low
2021-10-01 18:00:00,1584,38.07978736493859,Low
2021-10-01 19:00:00,876,31.76476060123366,Low
2021-10-01 20:00:00,1343,46.572323672475335,Medium
2021-10-01 21:00:00,3954,39.75075002901302,Low
2021-10-01 22:00:00,4326,39.06331495467322,Low
2021-10-01 23:00:00,1719,44.064694593547394,Low
2021-10-02 00:00:00,834,35.00576034329619,High
2021-10-02 01:00:00,2186,58.141131855455214,Low
2021-10-02 02:00:00,1607,37.436126927631044,High
2021-10-02 03:00:00,2389,54.20255077624251,Low
2021-10-02 04:00:00,705,46.611710889948384,Low
2021-10-02 05:00:00,4263,82.1914143085834,Low
2021-10-02 06:00:00,1649,92.01131709587429,Low
2021-10-02 07:00:00,2814,58.844532496544915,Low
2021-10-02 08:00:00,4897,32.818511256162424,Low
2021-10-02 09:00:00,1473,50.03993773097218,High
2021-10-02 10:00:00,2911,52.17558724599407,Low
2021-10-02 11:00:00,784,38.54717421431215,Medium
2021-10-02 12:00:00,3023,66.56800052982005,Low
2021-10-02 13:00:00,3481,22.628987779377006,High
2021-10-02 14:00:00,1634,54.36720657416286,Medium
2021-10-02 15:00:00,1423,36.00228086133729,Medium
2021-10-02 16:00:00,4340,57.95684673484584,Low
2021-10-02 17:00:00,1734,61.25951346520628,Medium
2021-10-02 18:00:00,2406,55.82486429823292,Medium
2021-10-02 19:00:00,2078,66.37132695533478,Medium
2021-10-02 20:00:00,4235,55.555708091680216,Low
2021-10-02 21:00:00,3476,74.75215146464777,Low
2021-10-02 22:00:00,2006,51.14539272704997,Low
2021-10-02 23:00:00,2460,33.07280102333553,Low
2021-10-03 00:00:00,4876,32.986401274201405,Low
2021-10-03 01:00:00,1129,43.52436843877993,Medium
2021-10-03 02:00:00,2513,45.69612216588823,High
2021-10-03 03:00:00,3551,32.80800068285439,Low
2021-10-03 04:00:00,2691,45.80279832332057,Medium
2021-10-03 05:00:00,4445,60.4115846551843,High
2021-10-03 06:00:00,3745,33.04249590405428,Medium
2021-10-03 07:00:00,2957,63.148078564609364,High
2021-10-03 08:00:00,1127,90.45013845481907,Medium
2021-10-03 09:00:00,887,33.27158817737423,Low
2021-10-03 10:00:00,857,64.85267032687096,Low
2021-10-03 11:00:00,3401,49.332117301218965,Medium
2021-10-03 12:00:00,2321,52.414288553430495,Medium
2021-10-03 13:00:00,3663,49.87260770847285,Medium
2021-10-03 14:00:00,4211,60.11694615082489,Low
2021-10-03 15:00:00,4580,69.55505213892688,Low
2021-10-03 16:00:00,3002,47.33650052569088,Low
2021-10-03 17:00:00,4742,45.99531073560099,High
2021-10-03 18:00:00,3091,76.79221624697183,Medium
2021-10-03 19:00:00,1102,32.856985042414706,Medium
2021-10-03 20:00:00,4790,87.84461301661048,Low
2021-10-03 21:00:00,2149,49.63576766225935,Low
2021-10-03 22:00:00,2957,46.07800382962026,Low
2021-10-03 23:00:00,1140,54.34727040440207,Low
2021-10-04 00:00:00,3022,55.93287108132043,Low
2021-10-04 01:00:00,1155,70.81884415810447,Low
2021-10-04 02:00:00,2838,38.8581415607354,Medium
2021-10-04 03:00:00,607,53.701160740877654,Low
2021-10-04 04:00:00,4031,61.476832675398065,Low
2021-10-04 05:00:00,1513,60.42011259240632,Low
2021-10-04 06:00:00,2378,83.67177448946745,Low
2021-10-04 07:00:00,2058,39.27991126758447,Low
2021-10-04 08:00:00,4196,45.997358637650585,Low
2021-10-04 09:00:00,4181,37.93063437893483,Low
2021-10-04 10:00:00,1462,28.042271079377258,Medium
2021-10-04 11:00:00,906,60.98198858127084,Low
2021-10-04 12:00:00,1471,21.88640694990508,Medium
2021-10-04 13:00:00,4621,66.50627846864963,Medium
2021-10-04 14:00:00,2753,66.5891827540833,Medium
2021-10-04 15:00:00,3411,53.54608869202429,Low
2021-10-04 16:00:00,1957,59.61677810052275,High
2021-10-04 17:00:00,2853,28.61214249742978,Medium
2021-10-04 18:00:00,4680,52.77149332309553,Low
2021-10-04 19:00:00,2440,52.52381556229018,Medium
2021-10-04 20:00:00,2675,66.21092180746766,Medium
2021-10-04 21:00:00,3661,50.08831225465504,Low
2021-10-04 22:00:00,1160,62.89059112163607,Medium
2021-10-04 23:00:00,4395,68.90948953696729,Low
2021-10-05 00:00:00,3876,52.72468006062767,Medium
2021-10-05 01:00:00,1363,65.18403691922416,Medium
2021-10-05 02:00:00,577,40.465394825290595,Medium
2021-10-05 03:00:00,726,32.538543560269865,Medium
2021-10-05 04:00:00,707,55.93461567705478,Low
2021-10-05 05:00:00,900,50.00063817725654,Medium
2021-10-05 06:00:00,582,62.76330041801826,Low
2021-10-05 07:00:00,945,61.29440909062442,Medium
2021-10-05 08:00:00,3510,52.322841889880955,Low
2021-10-05 09:00:00,1719,47.78960744407588,Medium
2021-10-05 10:00:00,898,63.1689472468157,Low
2021-10-05 11:00:00,1766,73.70723909781958,Low
2021-10-05 12:00:00,3699,67.7112415655108,Low
2021-10-05 13:00:00,3688,80.91852882512777,Low
2021-10-05 14:00:00,4255,58.2706874708408,Low
2021-10-05 15:00:00,3080,33.38760046141725,Medium
2021-10-05 16:00:00,1726,28.343616703825397,Low
2021-10-05 17:00:00,3885,45.49232457466102,Low
2021-10-05 18:00:00,838,35.77847722803434,Low
2021-10-05 19:00:00,1153,56.480575294330905,High
2021-10-05 20:00:00,2243,36.23475226271069,High
2021-10-05 21:00:00,2421,46.84214187424785,Low
2021-10-05 22:00:00,3279,66.17692251357929,Medium
2021-10-05 23:00:00,1237,80.56068523205617,Low
2021-10-06 00:00:00,3638,58.408995491183425,Low
2021-10-06 01:00:00,3989,57.991975562492755,Low
2021-10-06 02:00:00,885,61.012903451287315,Medium
2021-10-06 03:00:00,4517,52.43949268853283,High
2021-10-06 04:00:00,3579,42.579283424683034,Low
2021-10-06 05:00:00,2049,23.799935693034552,Low
2021-10-06 06:00:00,675,41.871260187352036,Low
2021-10-06 07:00:00,1529,43.99510759400077,High
2021-10-06 08:00:00,2342,54.859185530340326,Medium
2021-10-06 09:00:00,4107,48.94237334116624,Low
2021-10-06 10:00:00,3485,58.85179975057574,Low
2021-10-06 11:00:00,1316,41.94147657948787,Low
2021-10-06 12:00:00,2430,60.16555058657235,High
2021-10-06 13:00:00,2704,40.85043669344794,Low
2021-10-06 14:00:00,3454,32.61446603137496,Low
2021-10-06 15:00:00,2955,68.57701586849818,High
2021-10-06 16:00:00,2900,52.03740773682934,Low
2021-10-06 17:00:00,4651,48.17792044653524,Medium
2021-10-06 18:00:00,2386,41.807524731984515,Low
2021-10-06 19:00:00,2372,62.21334731308088,Low
2021-10-06 20:00:00,1024,15.595216058478279,Low
2021-10-06 21:00:00,1216,67.13093850132718,Medium
2021-10-06 22:00:00,2226,64.3407046687788,Medium
2021-10-06 23:00:00,4669,50.2698694849819,High
2021-10-07 00:00:00,3696,42.37883897113575,Medium
2021-10-07 01:00:00,1921,52.86585083883973,Low
2021-10-07 02:00:00,1101,60.56181517174541,Low
2021-10-07 03:00:00,596,43.70904268025951,Medium
2021-10-07 04:00:00,3675,42.2660294301823,Low
2021-10-07 05:00:00,4087,37.563326166812125,Medium
2021-10-07 06:00:00,4022,62.083011174437544,Low
2021-10-07 07:00:00,1330,47.175674044863,Medium
2021-10-07 08:00:00,3718,29.137005606310375,Medium
2021-10-07 09:00:00,689,64.55649510094817,Medium
2021-10-07 10:00:00,1998,83.54905488390422,Low
2021-10-07 11:00:00,2104,54.38044453823561,Low
2021-10-07 12:00:00,4640,41.01519407368781,Medium
2021-10-07 13:00:00,1211,51.61632827394546,Low
2021-10-07 14:00:00,3444,47.59781953820856,Medium
2021-10-07 15:00:00,4227,67.93883742642933,Low
2021-10-07 16:00:00,970,40.91962573896844,High
2021-10-07 17:00:00,4244,56.25171004518897,Low
2021-10-07 18:00:00,3361,57.13485800825554,Medium
2021-10-07 19:00:00,4513,61.26547439602417,Medium
2021-10-07 20:00:00,4749,47.645173315662,Low
2021-10-07 21:00:00,3209,84.17248938232218,High
2021-10-07 22:00:00,1796,38.270100342420704,Low
2021-10-07 23:00:00,2917,52.802799542859624,Medium
2021-10-08 00:00:00,1904,48.66593840693222,Medium
2021-10-08 01:00:00,1251,22.048477086208948,Low
2021-10-08 02:00:00,4781,72.49793991673515,Low
2021-10-08 03:00:00,1818,48.939577599648224,Low
2021-10-08 04:00:00,3942,54.01414589499677,Low
2021-10-08 05:00:00,4458,58.04247468157544,Low
2021-10-08 06:00:00,1366,44.36932561588656,Low
2021-10-08 07:00:00,3254,44.034927328008784,High
2021-10-08 08:00:00,2222,51.50352797754371,Low
2021-10-08 09:00:00,4945,64.49819830525598,Low
2021-10-08 10:00:00,2399,41.90487110592917,Low
2021-10-08 11:00:00,4551,47.20407669244678,Low
2021-10-08 12:00:00,2568,63.0842160327071,Low
2021-10-08 13:00:00,4809,20.182949894919425,Low
2021-10-08 14:00:00,3198,30.086227866350725,Low
